#                                                          
# SPHERE/IRDIS DB D_Y23 filters transmission               
#                                                          
# Updated with final values on 2015-04-16 by Arthur Vigan  
# For any information, please contact <arthur.vigan@lam.fr>
#                                                          
# wavelength   D_Y2          D_Y3                          
#                                                          
      1968.0   0.000007213   0.000007591
      1969.0   0.000006792   0.000007061
      1970.0   0.000015245   0.000015664
      1971.0   0.000014855   0.000015072
      1972.0   0.000010585   0.000010602
      1973.0   0.000006815   0.000006737
      1974.0   0.000001946   0.000001900
      1975.0   0.000006049   0.000005833
      1976.0   0.000012384   0.000011791
      1977.0   0.000016468   0.000015486
      1978.0   0.000009122   0.000008478
      1979.0   0.000000000   0.000000000
      1980.0   0.000000000   0.000000000
      1981.0   0.000005825   0.000005219
      1982.0   0.000002628   0.000002328
      1983.0   0.000000000   0.000000000
      1984.0   0.000001130   0.000000978
      1985.0   0.000005764   0.000004934
      1986.0   0.000005921   0.000005013
      1987.0   0.000000000   0.000000000
      1988.0   0.000000000   0.000000000
      1989.0   0.000000000   0.000000000
      1990.0   0.000000000   0.000000000
      1991.0   0.000002750   0.000002217
      1992.0   0.000000000   0.000000000
      1993.0   0.000000000   0.000000000
      1994.0   0.000001073   0.000000843
      1995.0   0.000008202   0.000006401
      1996.0   0.000006765   0.000005246
      1997.0   0.000000485   0.000000374
      1998.0   0.000000000   0.000000000
      1999.0   0.000000000   0.000000000
      2000.0   0.000000000   0.000000000
      2001.0   0.000006580   0.000004967
      2002.0   0.000017642   0.000013267
      2003.0   0.000013282   0.000009959
      2004.0   0.000004910   0.000003671
      2005.0   0.000000820   0.000000612
      2006.0   0.000000000   0.000000000
      2007.0   0.000001158   0.000000862
      2008.0   0.000002517   0.000001873
      2009.0   0.000000000   0.000000000
      2010.0   0.000000000   0.000000000
      2011.0   0.000006907   0.000005152
      2012.0   0.000000000   0.000000000
      2013.0   0.000000000   0.000000000
      2014.0   0.000001976   0.000001485
      2015.0   0.000000845   0.000000637
      2016.0   0.000006112   0.000004631
      2017.0   0.000001047   0.000000797
      2018.0   0.000000011   0.000000009
      2019.0   0.000004062   0.000003124
      2020.0   0.000004186   0.000003242
      2021.0   0.000000982   0.000000767
      2022.0   0.000000000   0.000000000
      2023.0   0.000001071   0.000000849
      2024.0   0.000002307   0.000001844
      2025.0   0.000000000   0.000000000
      2026.0   0.000005941   0.000004836
      2027.0   0.000002886   0.000002373
      2028.0   0.000000000   0.000000000
      2029.0   0.000000000   0.000000000
      2030.0   0.000002163   0.000001837
      2031.0   0.000000000   0.000000000
      2032.0   0.000005645   0.000004910
      2033.0   0.000010526   0.000009274
      2034.0   0.000000000   0.000000000
      2035.0   0.000000000   0.000000000
      2036.0   0.000000221   0.000000203
      2037.0   0.000006415   0.000005953
      2038.0   0.000000000   0.000000000
      2039.0   0.000000000   0.000000000
      2040.0   0.000001144   0.000001108
      2041.0   0.000000000   0.000000000
      2042.0   0.000000000   0.000000000
      2043.0   0.000000000   0.000000000
      2044.0   0.000000000   0.000000000
      2045.0   0.000000000   0.000000000
      2046.0   0.000002498   0.000002655
      2047.0   0.000000069   0.000000074
      2048.0   0.000000000   0.000000000
      2049.0   0.000000000   0.000000000
      2050.0   0.000000000   0.000000000
      2051.0   0.000000000   0.000000000
      2052.0   0.000004284   0.000005024
      2053.0   0.000011161   0.000013315
      2054.0   0.000003055   0.000003707
      2055.0   0.000001240   0.000001530
      2056.0   0.000000000   0.000000000
      2057.0   0.000000000   0.000000000
      2058.0   0.000003944   0.000005125
      2059.0   0.000000676   0.000000894
      2060.0   0.000002008   0.000002699
      2061.0   0.000000635   0.000000869
      2062.0   0.000000000   0.000000000
      2063.0   0.000000000   0.000000000
      2064.0   0.000002680   0.000003856
      2065.0   0.000009598   0.000014048
      2066.0   0.000008455   0.000012593
      2067.0   0.000000000   0.000000000
      2068.0   0.000003701   0.000005688
      2069.0   0.000000000   0.000000000
      2070.0   0.000000000   0.000000000
      2071.0   0.000000000   0.000000000
      2072.0   0.000007201   0.000011829
      2073.0   0.000002319   0.000003875
      2074.0   0.000001166   0.000001977
      2075.0   0.000003490   0.000006013
      2076.0   0.000000000   0.000000000
      2077.0   0.000000421   0.000000749
      2078.0   0.000001706   0.000003072
      2079.0   0.000000000   0.000000000
      2080.0   0.000000880   0.000001631
      2081.0   0.000002518   0.000004731
      2082.0   0.000000000   0.000000000
      2083.0   0.000000000   0.000000000
      2084.0   0.000001266   0.000002478
      2085.0   0.000002680   0.000005314
      2086.0   0.000000000   0.000000000
      2087.0   0.000000000   0.000000000
      2088.0   0.000000949   0.000001945
      2089.0   0.000000965   0.000002001
      2090.0   0.000004213   0.000008842
      2091.0   0.000000000   0.000000000
      2092.0   0.000000000   0.000000000
      2093.0   0.000000000   0.000000000
      2094.0   0.000000396   0.000000863
      2095.0   0.000006055   0.000013312
      2096.0   0.000001623   0.000003595
      2097.0   0.000003737   0.000008339
      2098.0   0.000005228   0.000011749
      2099.0   0.000000000   0.000000000
      2100.0   0.000000000   0.000000000
      2101.0   0.000000000   0.000000000
      2102.0   0.000001064   0.000002448
      2103.0   0.000000194   0.000000448
      2104.0   0.000000000   0.000000000
      2105.0   0.000000000   0.000000000
      2106.0   0.000004427   0.000010299
      2107.0   0.000003915   0.000009122
      2108.0   0.000000000   0.000000000
      2109.0   0.000000000   0.000000000
      2110.0   0.000000000   0.000000000
      2111.0   0.000000000   0.000000000
      2112.0   0.000000216   0.000000507
      2113.0   0.000003060   0.000007151
      2114.0   0.000000000   0.000000000
      2115.0   0.000000000   0.000000000
      2116.0   0.000000000   0.000000000
      2117.0   0.000000000   0.000000000
      2118.0   0.000009805   0.000022604
      2119.0   0.000000174   0.000000400
      2120.0   0.000001386   0.000003159
      2121.0   0.000004083   0.000009230
      2122.0   0.000001462   0.000003287
      2123.0   0.000000797   0.000001778
      2124.0   0.000000000   0.000000000
      2125.0   0.000003281   0.000007211
      2126.0   0.000000000   0.000000000
      2127.0   0.000000000   0.000000000
      2128.0   0.000005862   0.000012537
      2129.0   0.000011278   0.000023878
      2130.0   0.000001482   0.000003105
      2131.0   0.000000000   0.000000000
      2132.0   0.000000000   0.000000000
      2133.0   0.000000000   0.000000000
      2134.0   0.000000000   0.000000000
      2135.0   0.000000000   0.000000000
      2136.0   0.000002060   0.000004023
      2137.0   0.000002240   0.000004322
      2138.0   0.000000082   0.000000157
      2139.0   0.000000000   0.000000000
      2140.0   0.000000000   0.000000000
      2141.0   0.000007371   0.000013416
      2142.0   0.000000000   0.000000000
      2143.0   0.000005796   0.000010254
      2144.0   0.000002876   0.000005015
      2145.0   0.000000000   0.000000000
      2146.0   0.000000000   0.000000000
      2147.0   0.000004228   0.000007026
      2148.0   0.000000000   0.000000000
      2149.0   0.000000000   0.000000000
      2150.0   0.000000000   0.000000000
      2151.0   0.000005161   0.000008019
      2152.0   0.000000000   0.000000000
      2153.0   0.000000000   0.000000000
      2154.0   0.000000435   0.000000640
      2155.0   0.000002147   0.000003110
      2156.0   0.000003085   0.000004393
      2157.0   0.000000000   0.000000000
      2158.0   0.000000000   0.000000000
      2159.0   0.000000000   0.000000000
      2160.0   0.000000000   0.000000000
      2161.0   0.000000000   0.000000000
      2162.0   0.000000000   0.000000000
      2163.0   0.000000000   0.000000000
      2164.0   0.000000000   0.000000000
      2165.0   0.000000000   0.000000000
      2166.0   0.000000000   0.000000000
      2167.0   0.000000556   0.000000648
      2168.0   0.000011152   0.000012791
      2169.0   0.000000000   0.000000000
      2170.0   0.000004200   0.000004637
      2171.0   0.000000000   0.000000000
      2172.0   0.000000000   0.000000000
      2173.0   0.000007819   0.000008173
      2174.0   0.000001823   0.000001870
      2175.0   0.000000000   0.000000000
      2176.0   0.000003689   0.000003647
      2177.0   0.000007133   0.000006921
      2178.0   0.000002085   0.000001988
      2179.0   0.000000000   0.000000000
      2180.0   0.000000000   0.000000000
      2181.0   0.000000000   0.000000000
      2182.0   0.000000000   0.000000000
      2183.0   0.000009060   0.000007905
      2184.0   0.000001972   0.000001687
      2185.0   0.000001292   0.000001086
      2186.0   0.000007499   0.000006192
      2187.0   0.000000000   0.000000000
      2188.0   0.000000000   0.000000000
      2189.0   0.000010893   0.000008556
      2190.0   0.000024581   0.000018966
      2191.0   0.000006245   0.000004737
      2192.0   0.000000000   0.000000000
      2193.0   0.000000000   0.000000000
      2194.0   0.000000000   0.000000000
      2195.0   0.000013831   0.000009816
      2196.0   0.000000000   0.000000000
      2197.0   0.000000000   0.000000000
      2198.0   0.000012386   0.000008405
      2199.0   0.000000000   0.000000000
      2200.0   0.000000000   0.000000000
      2201.0   0.000000000   0.000000000
      2202.0   0.000000000   0.000000000
      2203.0   0.000000000   0.000000000
      2204.0   0.000000000   0.000000000
      2205.0   0.000017218   0.000010504
      2206.0   0.000019040   0.000011465
      2207.0   0.000002035   0.000001209
      2208.0   0.000000000   0.000000000
      2209.0   0.000000000   0.000000000
      2210.0   0.000000000   0.000000000
      2211.0   0.000015052   0.000008466
      2212.0   0.000021762   0.000012086
      2213.0   0.000000000   0.000000000
      2214.0   0.000000000   0.000000000
      2215.0   0.000003986   0.000002135
      2216.0   0.000021370   0.000011314
      2217.0   0.000015082   0.000007900
      2218.0   0.000000000   0.000000000
      2219.0   0.000000000   0.000000000
      2220.0   0.000005192   0.000002634
      2221.0   0.000004156   0.000002085
      2222.0   0.000021121   0.000010495
      2223.0   0.000009847   0.000004842
      2224.0   0.000009319   0.000004536
      2225.0   0.000018614   0.000008983
      2226.0   0.000005017   0.000002405
      2227.0   0.000000000   0.000000000
      2228.0   0.000000000   0.000000000
      2229.0   0.000004767   0.000002232
      2230.0   0.000014545   0.000006766
      2231.0   0.000012966   0.000005980
      2232.0   0.000000000   0.000000000
      2233.0   0.000000000   0.000000000
      2234.0   0.000000678   0.000000308
      2235.0   0.000000682   0.000000308
      2236.0   0.000000000   0.000000000
      2237.0   0.000009347   0.000004176
      2238.0   0.000040814   0.000018137
      2239.0   0.000001401   0.000000620
      2240.0   0.000000000   0.000000000
      2241.0   0.000000000   0.000000000
      2242.0   0.000019770   0.000008668
      2243.0   0.000003534   0.000001547
      2244.0   0.000000000   0.000000000
      2245.0   0.000000000   0.000000000
      2246.0   0.000000000   0.000000000
      2247.0   0.000000000   0.000000000
      2248.0   0.000001351   0.000000586
      2249.0   0.000000000   0.000000000
      2250.0   0.000000000   0.000000000
      2251.0   0.000000000   0.000000000
      2252.0   0.000000000   0.000000000
      2253.0   0.000000000   0.000000000
      2254.0   0.000000000   0.000000000
      2255.0   0.000007295   0.000003174
      2256.0   0.000001771   0.000000772
      2257.0   0.000000000   0.000000000
      2258.0   0.000000000   0.000000000
      2259.0   0.000003990   0.000001754
      2260.0   0.000019778   0.000008727
      2261.0   0.000000000   0.000000000
      2262.0   0.000000000   0.000000000
      2263.0   0.000000000   0.000000000
      2264.0   0.000006642   0.000002977
      2265.0   0.000000000   0.000000000
      2266.0   0.000000000   0.000000000
      2267.0   0.000000000   0.000000000
      2268.0   0.000000000   0.000000000
      2269.0   0.000001257   0.000000578
      2270.0   0.000000399   0.000000185
      2271.0   0.000000000   0.000000000
      2272.0   0.000007348   0.000003442
      2273.0   0.000009609   0.000004523
      2274.0   0.000000000   0.000000000
      2275.0   0.000000000   0.000000000
      2276.0   0.000010561   0.000005088
      2277.0   0.000004224   0.000002052
      2278.0   0.000000745   0.000000365
      2279.0   0.000000000   0.000000000
      2280.0   0.000004301   0.000002136
      2281.0   0.000002250   0.000001128
      2282.0   0.000000000   0.000000000
      2283.0   0.000000000   0.000000000
      2284.0   0.000001461   0.000000751
      2285.0   0.000000000   0.000000000
      2286.0   0.000009988   0.000005228
      2287.0   0.000008905   0.000004705
      2288.0   0.000000000   0.000000000
      2289.0   0.000000000   0.000000000
      2290.0   0.000000000   0.000000000
      2291.0   0.000000000   0.000000000
      2292.0   0.000008564   0.000004753
      2293.0   0.000005617   0.000003151
      2294.0   0.000000000   0.000000000
      2295.0   0.000000000   0.000000000
      2296.0   0.000001904   0.000001101
      2297.0   0.000002923   0.000001706
      2298.0   0.000000000   0.000000000
      2299.0   0.000000000   0.000000000
      2300.0   0.000000000   0.000000000
      2301.0   0.000000000   0.000000000
      2302.0   0.000004713   0.000002904
      2303.0   0.000004940   0.000003074
      2304.0   0.000000000   0.000000000
      2305.0   0.000000000   0.000000000
      2306.0   0.000010529   0.000006763
      2307.0   0.000008809   0.000005723
      2308.0   0.000006965   0.000004574
      2309.0   0.000000000   0.000000000
      2310.0   0.000000000   0.000000000
      2311.0   0.000005275   0.000003583
      2312.0   0.000020481   0.000014056
      2313.0   0.000021584   0.000014972
      2314.0   0.000000000   0.000000000
      2315.0   0.000000000   0.000000000
      2316.0   0.000013249   0.000009476
      2317.0   0.000006411   0.000004637
      2318.0   0.000000000   0.000000000
      2319.0   0.000000000   0.000000000
      2320.0   0.000000000   0.000000000
      2321.0   0.000000000   0.000000000
      2322.0   0.000000000   0.000000000
      2323.0   0.000010354   0.000007969
      2324.0   0.000000000   0.000000000
      2325.0   0.000003079   0.000002417
      2326.0   0.000003701   0.000002929
      2327.0   0.000002680   0.000002141
      2328.0   0.000003166   0.000002555
      2329.0   0.000006320   0.000005147
      2330.0   0.000000000   0.000000000
      2331.0   0.000005741   0.000004766
      2332.0   0.000043576   0.000036498
      2333.0   0.000029872   0.000025236
      2334.0   0.000031159   0.000026544
      2335.0   0.000030916   0.000026537
      2336.0   0.000035394   0.000030655
      2337.0   0.000040238   0.000035162
      2338.0   0.000084898   0.000074802
      2339.0   0.000066694   0.000059195
      2340.0   0.000093510   0.000083673
      2341.0   0.000042685   0.000038467
      2342.0   0.000067646   0.000061444
      2343.0   0.000090250   0.000082596
      2344.0   0.000091765   0.000084476
      2345.0   0.000107176   0.000099380
      2346.0   0.000112566   0.000105097
      2347.0   0.000124793   0.000117266
      2348.0   0.000132605   0.000125342
      2349.0   0.000117847   0.000112081
      2350.0   0.000117413   0.000112352
      2351.0   0.000099440   0.000095708
      2352.0   0.000094773   0.000091687
      2353.0   0.000089886   0.000087403
      2354.0   0.000082681   0.000080789
      2355.0   0.000110522   0.000108539
      2356.0   0.000097343   0.000096043
      2357.0   0.000052068   0.000051599
      2358.0   0.000069111   0.000068777
      2359.0   0.000078210   0.000078110
      2360.0   0.000065967   0.000066127
      2361.0   0.000050860   0.000051140
      2362.0   0.000034169   0.000034483
      2363.0   0.000027042   0.000027388
      2364.0   0.000030488   0.000030964
      2365.0   0.000004872   0.000004959
      2366.0   0.000003746   0.000003824
      2367.0   0.000014953   0.000015310
      2368.0   0.000008685   0.000008911
      2369.0   0.000000000   0.000000000
      2370.0   0.000001140   0.000001173
      2371.0   0.000000000   0.000000000
      2372.0   0.000001673   0.000001727
      2373.0   0.000004503   0.000004656
      2374.0   0.000000000   0.000000000
      2375.0   0.000021434   0.000022210
      2376.0   0.000000000   0.000000000
      2377.0   0.000000000   0.000000000
      2378.0   0.000000000   0.000000000
      2379.0   0.000004480   0.000004652
      2380.0   0.000032398   0.000033659
      2381.0   0.000032336   0.000033591
      2382.0   0.000006670   0.000006930
      2383.0   0.000012108   0.000012572
      2384.0   0.000007829   0.000008122
      2385.0   0.000000000   0.000000000
      2386.0   0.000000000   0.000000000
      2387.0   0.000000055   0.000000057
      2388.0   0.000026318   0.000027230
      2389.0   0.000033271   0.000034429
      2390.0   0.000024732   0.000025552
      2391.0   0.000030077   0.000031034
      2392.0   0.000015631   0.000016118
      2393.0   0.000000000   0.000000000
      2394.0   0.000041927   0.000043084
      2395.0   0.000020316   0.000020851
      2396.0   0.000009349   0.000009584
      2397.0   0.000038306   0.000039202
      2398.0   0.000003628   0.000003707
      2399.0   0.000000000   0.000000000
      2400.0   0.000018666   0.000019015
      2401.0   0.000000000   0.000000000
      2402.0   0.000022830   0.000023174
      2403.0   0.000000000   0.000000000
      2404.0   0.000018992   0.000019214
      2405.0   0.000065365   0.000066023
      2406.0   0.000015583   0.000015711
      2407.0   0.000001264   0.000001272
      2408.0   0.000004165   0.000004183
      2409.0   0.000000000   0.000000000
      2410.0   0.000026224   0.000026262
      2411.0   0.000012967   0.000012960
      2412.0   0.000007437   0.000007422
      2413.0   0.000000000   0.000000000
      2414.0   0.000020953   0.000020841
      2415.0   0.000047810   0.000047483
      2416.0   0.000027198   0.000026960
      2417.0   0.000038579   0.000038207
      2418.0   0.000073789   0.000072935
      2419.0   0.000021802   0.000021524
      2420.0   0.000000000   0.000000000
      2421.0   0.000054879   0.000054043
      2422.0   0.000071276   0.000070088
      2423.0   0.000070570   0.000069313
      2424.0   0.000000000   0.000000000
      2425.0   0.000000000   0.000000000
      2426.0   0.000053365   0.000052266
      2427.0   0.000063775   0.000062402
      2428.0   0.000000000   0.000000000
      2429.0   0.000025953   0.000025370
      2430.0   0.000000000   0.000000000
      2431.0   0.000076190   0.000074354
      2432.0   0.000043392   0.000042337
      2433.0   0.000017072   0.000016661
      2434.0   0.000016839   0.000016425
      2435.0   0.000000000   0.000000000
      2436.0   0.000028922   0.000028182
      2437.0   0.000000000   0.000000000
      2438.0   0.000047735   0.000046556
      2439.0   0.000000000   0.000000000
      2440.0   0.000000000   0.000000000
      2441.0   0.000000040   0.000000039
      2442.0   0.000009668   0.000009449
      2443.0   0.000000000   0.000000000
      2444.0   0.000000000   0.000000000
      2445.0   0.000000000   0.000000000
      2446.0   0.000010607   0.000010398
      2447.0   0.000000000   0.000000000
      2448.0   0.000000000   0.000000000
      2449.0   0.000007699   0.000007570
      2450.0   0.000016208   0.000015966
      2451.0   0.000000000   0.000000000
      2452.0   0.000000000   0.000000000
      2453.0   0.000000000   0.000000000
      2454.0   0.000000000   0.000000000
      2455.0   0.000006548   0.000006500
      2456.0   0.000005792   0.000005760
      2457.0   0.000009059   0.000009026
      2458.0   0.000000000   0.000000000
      2459.0   0.000000000   0.000000000
      2460.0   0.000000000   0.000000000
      2461.0   0.000024928   0.000025073
      2462.0   0.000004853   0.000004893
      2463.0   0.000000000   0.000000000
      2464.0   0.000013250   0.000013421
      2465.0   0.000030829   0.000031330
      2466.0   0.000016686   0.000017001
      2467.0   0.000013267   0.000013548
      2468.0   0.000000000   0.000000000
      2469.0   0.000000000   0.000000000
      2470.0   0.000004700   0.000004850
      2471.0   0.000010973   0.000011351
      2472.0   0.000019540   0.000020281
      2473.0   0.000037049   0.000038600
      2474.0   0.000013479   0.000014081
      2475.0   0.000011005   0.000011530
      2476.0   0.000000000   0.000000000
      2477.0   0.000000000   0.000000000
      2478.0   0.000049899   0.000052871
      2479.0   0.000000000   0.000000000
      2480.0   0.000000000   0.000000000
      2481.0   0.000050466   0.000054050
      2482.0   0.000017364   0.000018655
      2483.0   0.000000000   0.000000000
      2484.0   0.000000000   0.000000000
      2485.0   0.000000000   0.000000000
      2486.0   0.000015543   0.000016949
      2487.0   0.000007512   0.000008227
      2488.0   0.000000000   0.000000000
      2489.0   0.000000000   0.000000000
      2490.0   0.000000000   0.000000000
      2491.0   0.000015297   0.000017000
      2492.0   0.000000000   0.000000000
      2493.0   0.000000000   0.000000000
      2494.0   0.000000000   0.000000000
      2495.0   0.000000000   0.000000000
      2496.0   0.000000000   0.000000000
      2497.0   0.000029077   0.000033101
      2498.0   0.000032305   0.000036865
      2499.0   0.000029172   0.000033419
      2500.0   0.000000000   0.000000000
      2501.0   0.000008878   0.000010266
      2502.0   0.000027241   0.000031637
      2503.0   0.000000000   0.000000000
      2504.0   0.000000753   0.000000882
      2505.0   0.000004256   0.000005006
      2506.0   0.000000000   0.000000000
      2507.0   0.000000000   0.000000000
      2508.0   0.000000649   0.000000773
      2509.0   0.000000442   0.000000528
      2510.0   0.000000000   0.000000000
      2511.0   0.000000000   0.000000000
      2512.0   0.000000000   0.000000000
      2513.0   0.000011736   0.000014231
      2514.0   0.000041317   0.000050262
      2515.0   0.000041366   0.000050469
      2516.0   0.000000000   0.000000000
      2517.0   0.000000000   0.000000000
      2518.0   0.000005654   0.000006971
      2519.0   0.000037587   0.000046486
      2520.0   0.000014117   0.000017520
      2521.0   0.000026274   0.000032729
      2522.0   0.000035727   0.000044648
      2523.0   0.000004755   0.000005958
      2524.0   0.000000000   0.000000000
      2525.0   0.000008415   0.000010607
      2526.0   0.000011671   0.000014753
      2527.0   0.000000000   0.000000000
      2528.0   0.000000000   0.000000000
      2529.0   0.000000000   0.000000000
      2530.0   0.000000000   0.000000000
      2531.0   0.000013984   0.000017891
      2532.0   0.000004029   0.000005168
      2533.0   0.000000000   0.000000000
      2534.0   0.000000000   0.000000000
      2535.0   0.000000000   0.000000000
      2536.0   0.000005303   0.000006861
      2537.0   0.000038504   0.000049923
      2538.0   0.000030075   0.000039057
      2539.0   0.000000000   0.000000000
      2540.0   0.000000000   0.000000000
      2541.0   0.000000000   0.000000000
      2542.0   0.000014545   0.000019017
      2543.0   0.000016424   0.000021491
      2544.0   0.000058880   0.000077093
      2545.0   0.000092058   0.000120644
      2546.0   0.000007459   0.000009787
      2547.0   0.000000000   0.000000000
      2548.0   0.000000000   0.000000000
      2549.0   0.000000000   0.000000000
      2550.0   0.000000000   0.000000000
      2551.0   0.000016128   0.000021229
      2552.0   0.000023536   0.000031003
      2553.0   0.000039844   0.000052470
      2554.0   0.000017488   0.000023018
      2555.0   0.000000000   0.000000000
      2556.0   0.000002505   0.000003300
      2557.0   0.000010530   0.000013875
      2558.0   0.000008910   0.000011737
      2559.0   0.000003455   0.000004547
      2560.0   0.000042488   0.000055862
      2561.0   0.000084881   0.000111580
      2562.0   0.000033261   0.000043690
      2563.0   0.000009141   0.000011989
      2564.0   0.000065429   0.000085677
      2565.0   0.000080618   0.000105433
      2566.0   0.000000000   0.000000000
      2567.0   0.000000000   0.000000000
      2568.0   0.000000000   0.000000000
      2569.0   0.000000000   0.000000000
      2570.0   0.000032260   0.000041851
      2571.0   0.000033895   0.000043891
      2572.0   0.000008834   0.000011410
      2573.0   0.000018553   0.000023909
      2574.0   0.000000000   0.000000000
      2575.0   0.000000000   0.000000000
      2576.0   0.000042068   0.000053808
      2577.0   0.000070293   0.000089670
      2578.0   0.000000000   0.000000000
      2579.0   0.000000000   0.000000000
      2580.0   0.000058623   0.000074305
      2581.0   0.000046914   0.000059272
      2582.0   0.000000000   0.000000000
      2583.0   0.000005655   0.000007090
      2584.0   0.000000000   0.000000000
      2585.0   0.000040049   0.000050033
      2586.0   0.000000000   0.000000000
      2587.0   0.000000000   0.000000000
      2588.0   0.000010258   0.000012637
      2589.0   0.000080405   0.000098795
      2590.0   0.000007404   0.000009061
      2591.0   0.000000000   0.000000000
      2592.0   0.000052441   0.000063540
      2593.0   0.000000000   0.000000000
      2594.0   0.000000000   0.000000000
      2595.0   0.000000000   0.000000000
      2596.0   0.000116745   0.000139095
      2597.0   0.000066563   0.000078888
      2598.0   0.000050417   0.000059455
      2599.0   0.000044406   0.000052124
      2600.0   0.000000000   0.000000000
      2601.0   0.000011545   0.000013434
      2602.0   0.000109569   0.000126891
      2603.0   0.000044171   0.000050919
      2604.0   0.000098767   0.000113285
      2605.0   0.000053561   0.000061139
      2606.0   0.000000000   0.000000000
      2607.0   0.000000000   0.000000000
      2608.0   0.000032908   0.000036960
      2609.0   0.000010313   0.000011539
      2610.0   0.000127922   0.000142532
      2611.0   0.000035127   0.000038853
      2612.0   0.000000000   0.000000000
      2613.0   0.000000000   0.000000000
      2614.0   0.000000000   0.000000000
      2615.0   0.000000000   0.000000000
      2616.0   0.000000000   0.000000000
      2617.0   0.000000000   0.000000000
      2618.0   0.000000000   0.000000000
      2619.0   0.000000000   0.000000000
      2620.0   0.000056967   0.000059841
      2621.0   0.000021003   0.000021968
      2622.0   0.000000000   0.000000000
      2623.0   0.000008827   0.000009101
      2624.0   0.000053366   0.000054752
      2625.0   0.000111967   0.000114312
      2626.0   0.000087198   0.000088445
      2627.0   0.000000000   0.000000000
      2628.0   0.000017583   0.000017663
      2629.0   0.000106746   0.000106656
      2630.0   0.000006164   0.000006112
      2631.0   0.000000000   0.000000000
      2632.0   0.000000000   0.000000000
      2633.0   0.000000000   0.000000000
      2634.0   0.000067812   0.000065632
      2635.0   0.000105346   0.000101234
      2636.0   0.000090029   0.000086010
      2637.0   0.000000000   0.000000000
      2638.0   0.000135427   0.000127905
      2639.0   0.000049838   0.000046821
      2640.0   0.000073326   0.000068440
      2641.0   0.000041938   0.000038913
      2642.0   0.000000000   0.000000000
      2643.0   0.000002597   0.000002392
      2644.0   0.000000000   0.000000000
      2645.0   0.000000000   0.000000000
      2646.0   0.000188664   0.000171438
      2647.0   0.000161938   0.000146676
      2648.0   0.000156102   0.000140639
      2649.0   0.000018263   0.000016365
      2650.0   0.000079682   0.000071105
      2651.0   0.000028625   0.000025457
      2652.0   0.000069717   0.000061674
      2653.0   0.000020047   0.000017639
      2654.0   0.000000000   0.000000000
      2655.0   0.000000000   0.000000000
      2656.0   0.000075324   0.000065463
      2657.0   0.000056983   0.000049341
      2658.0   0.000078072   0.000067354
      2659.0   0.000000000   0.000000000
      2660.0   0.000132869   0.000113495
      2661.0   0.000195629   0.000166509
      2662.0   0.000259548   0.000219830
      2663.0   0.000000000   0.000000000
      2664.0   0.000175255   0.000147484
      2665.0   0.000460321   0.000386462
      2666.0   0.000083854   0.000069826
      2667.0   0.000070424   0.000058591
      2668.0   0.000319179   0.000264587
      2669.0   0.000570364   0.000470474
      2670.0   0.000112666   0.000092449
      2671.0   0.000000000   0.000000000
      2672.0   0.000435642   0.000353809
      2673.0   0.000392338   0.000318446
      2674.0   0.000076879   0.000061801
      2675.0   0.000041907   0.000033442
      2676.0   0.000352446   0.000282093
      2677.0   0.000319340   0.000253398
      2678.0   0.000264510   0.000209543
      2679.0   0.000050673   0.000040093
      2680.0   0.000103633   0.000081948
      2681.0   0.000470754   0.000367833
      2682.0   0.000597177   0.000465426
      2683.0   0.000596580   0.000465685
      2684.0   0.000596295   0.000461918
      2685.0   0.000596465   0.000459588
      2686.0   0.000594545   0.000461927
      2687.0   0.000594857   0.000461507
      2688.0   0.000595298   0.000460163
      2689.0   0.000596636   0.000464121
      2690.0   0.000597871   0.000469237
      2691.0   0.000596778   0.000470983
      2692.0   0.000599691   0.000458429
      2693.0   0.000599588   0.000458777
      2694.0   0.000593914   0.000455253
      2695.0   0.000592478   0.000447424
      2696.0   0.000595327   0.000429074
      2697.0   0.000582537   0.000463412
      2698.0   0.000592555   0.000486536
      2699.0   0.000601265   0.000471935
      2700.0   0.000605012   0.000461615
