#                                                          
# SPHERE/IRDIS DB D_K12 filters transmission               
#                                                          
# Updated with final values on 2015-04-16 by Arthur Vigan  
# For any information, please contact <arthur.vigan@lam.fr>
#                                                          
# wavelength   D_K1          D_K2                          
#                                                          
      1968.0   0.000000318   0.000005493
      1969.0   0.000000334   0.000004953
      1970.0   0.000000369   0.000004646
      1971.0   0.000000418   0.000004407
      1972.0   0.000000435   0.000003708
      1973.0   0.000000569   0.000003784
      1974.0   0.000000680   0.000003677
      1975.0   0.000000757   0.000003532
      1976.0   0.000000763   0.000003130
      1977.0   0.000000747   0.000002622
      1978.0   0.000001028   0.000003158
      1979.0   0.000001038   0.000002873
      1980.0   0.000001074   0.000002481
      1981.0   0.000001265   0.000002379
      1982.0   0.000001215   0.000002097
      1983.0   0.000001425   0.000002308
      1984.0   0.000001787   0.000002599
      1985.0   0.000001925   0.000002522
      1986.0   0.000002266   0.000002569
      1987.0   0.000002648   0.000002392
      1988.0   0.000003071   0.000002268
      1989.0   0.000003556   0.000002289
      1990.0   0.000004083   0.000002373
      1991.0   0.000004462   0.000002386
      1992.0   0.000004744   0.000002373
      1993.0   0.000005257   0.000002296
      1994.0   0.000006451   0.000002244
      1995.0   0.000007669   0.000002240
      1996.0   0.000008841   0.000002383
      1997.0   0.000010120   0.000002450
      1998.0   0.000011467   0.000002617
      1999.0   0.000012902   0.000002877
      2000.0   0.000014789   0.000002910
      2001.0   0.000018393   0.000002828
      2002.0   0.000022307   0.000002679
      2003.0   0.000025844   0.000002406
      2004.0   0.000031088   0.000002386
      2005.0   0.000032941   0.000002822
      2006.0   0.000048014   0.000003345
      2007.0   0.000071282   0.000003926
      2008.0   0.000070729   0.000004465
      2009.0   0.000044379   0.000004640
      2010.0   0.000040584   0.000004771
      2011.0   0.000045423   0.000004951
      2012.0   0.000160114   0.000005199
      2013.0   0.000254282   0.000005961
      2014.0   0.000188853   0.000006658
      2015.0   0.000114926   0.000006652
      2016.0   0.000118649   0.000006657
      2017.0   0.000256761   0.000007400
      2018.0   0.000486975   0.000008970
      2019.0   0.000691734   0.000010622
      2020.0   0.000847842   0.000012052
      2021.0   0.001128450   0.000014693
      2022.0   0.001182013   0.000018495
      2023.0   0.001594046   0.000019186
      2024.0   0.002224433   0.000018851
      2025.0   0.002384796   0.000023228
      2026.0   0.002894201   0.000028555
      2027.0   0.003911129   0.000031276
      2028.0   0.005481217   0.000035711
      2029.0   0.007710033   0.000042311
      2030.0   0.009043748   0.000044448
      2031.0   0.010824968   0.000045237
      2032.0   0.014751325   0.000044298
      2033.0   0.018768821   0.000042583
      2034.0   0.023777552   0.000040832
      2035.0   0.030595792   0.000046535
      2036.0   0.038173303   0.000057788
      2037.0   0.047127429   0.000054268
      2038.0   0.056461133   0.000045950
      2039.0   0.065795578   0.000044294
      2040.0   0.077407479   0.000038648
      2041.0   0.091349751   0.000031271
      2042.0   0.110402174   0.000044617
      2043.0   0.131619215   0.000067347
      2044.0   0.154379129   0.000079858
      2045.0   0.179740638   0.000080909
      2046.0   0.210596904   0.000074318
      2047.0   0.245286390   0.000059944
      2048.0   0.285097480   0.000047015
      2049.0   0.328774840   0.000040515
      2050.0   0.378521353   0.000036862
      2051.0   0.429750323   0.000046670
      2052.0   0.485434711   0.000055554
      2053.0   0.539353192   0.000059639
      2054.0   0.593874812   0.000064257
      2055.0   0.644056439   0.000054742
      2056.0   0.689647615   0.000045675
      2057.0   0.728413641   0.000059606
      2058.0   0.760600030   0.000064756
      2059.0   0.784361005   0.000063316
      2060.0   0.802196324   0.000083859
      2061.0   0.814920068   0.000085209
      2062.0   0.822458267   0.000066177
      2063.0   0.824735641   0.000072675
      2064.0   0.824720025   0.000067870
      2065.0   0.823628962   0.000035101
      2066.0   0.821503878   0.000031777
      2067.0   0.821296513   0.000050944
      2068.0   0.819701731   0.000063871
      2069.0   0.819710255   0.000078794
      2070.0   0.821021259   0.000082454
      2071.0   0.822905838   0.000072797
      2072.0   0.826321661   0.000073415
      2073.0   0.830426574   0.000052582
      2074.0   0.835570097   0.000043579
      2075.0   0.841592133   0.000091932
      2076.0   0.848293960   0.000107905
      2077.0   0.855168998   0.000070312
      2078.0   0.862467587   0.000067636
      2079.0   0.869868994   0.000075385
      2080.0   0.877447128   0.000053434
      2081.0   0.885100543   0.000067835
      2082.0   0.893177092   0.000104045
      2083.0   0.899397969   0.000099407
      2084.0   0.904650271   0.000088871
      2085.0   0.909484625   0.000090975
      2086.0   0.914093256   0.000080570
      2087.0   0.918631375   0.000081886
      2088.0   0.921963453   0.000092029
      2089.0   0.925000489   0.000073457
      2090.0   0.927508056   0.000063955
      2091.0   0.928651094   0.000078400
      2092.0   0.929899871   0.000078351
      2093.0   0.931050837   0.000085621
      2094.0   0.930339038   0.000106947
      2095.0   0.930323482   0.000123979
      2096.0   0.931416392   0.000126889
      2097.0   0.932394981   0.000123312
      2098.0   0.931628585   0.000134416
      2099.0   0.931968033   0.000147317
      2100.0   0.933449447   0.000118042
      2101.0   0.933008969   0.000085884
      2102.0   0.934098125   0.000090958
      2103.0   0.935327947   0.000081985
      2104.0   0.935526252   0.000086561
      2105.0   0.936887622   0.000131218
      2106.0   0.937494814   0.000158410
      2107.0   0.937338352   0.000163253
      2108.0   0.938092530   0.000186390
      2109.0   0.938880324   0.000190459
      2110.0   0.940666139   0.000178597
      2111.0   0.940407276   0.000187446
      2112.0   0.940855265   0.000188940
      2113.0   0.940212488   0.000196856
      2114.0   0.938738465   0.000226261
      2115.0   0.937438548   0.000234446
      2116.0   0.935956180   0.000215621
      2117.0   0.933370471   0.000207153
      2118.0   0.930144072   0.000170671
      2119.0   0.927182317   0.000142266
      2120.0   0.923926055   0.000207586
      2121.0   0.919535398   0.000255958
      2122.0   0.914934516   0.000275631
      2123.0   0.910403371   0.000329311
      2124.0   0.905197859   0.000340472
      2125.0   0.900967002   0.000283054
      2126.0   0.896562040   0.000287213
      2127.0   0.894195259   0.000305214
      2128.0   0.890228748   0.000303714
      2129.0   0.887506962   0.000376237
      2130.0   0.886613905   0.000441101
      2131.0   0.885846674   0.000471935
      2132.0   0.887296855   0.000501527
      2133.0   0.889944494   0.000510974
      2134.0   0.894539297   0.000522161
      2135.0   0.899048090   0.000577032
      2136.0   0.905199826   0.000613124
      2137.0   0.912916064   0.000645607
      2138.0   0.920661151   0.000711444
      2139.0   0.927443624   0.000763394
      2140.0   0.933867276   0.000797463
      2141.0   0.938256860   0.000838604
      2142.0   0.939026713   0.000897960
      2143.0   0.936499178   0.000953931
      2144.0   0.928946614   0.001014965
      2145.0   0.912839055   0.001093111
      2146.0   0.887162566   0.001192202
      2147.0   0.858582675   0.001276603
      2148.0   0.817411721   0.001367178
      2149.0   0.770229161   0.001457180
      2150.0   0.716151536   0.001563905
      2151.0   0.658944786   0.001705633
      2152.0   0.598140419   0.002659083
      2153.0   0.538353801   0.003318459
      2154.0   0.478539824   0.002174054
      2155.0   0.420891464   0.002123441
      2156.0   0.366446704   0.001654175
      2157.0   0.319773316   0.001755677
      2158.0   0.276424795   0.002823822
      2159.0   0.238051653   0.002762649
      2160.0   0.205135986   0.003670412
      2161.0   0.174465314   0.003799611
      2162.0   0.147291020   0.003295198
      2163.0   0.125954688   0.002664253
      2164.0   0.109245382   0.002588518
      2165.0   0.093852542   0.003538549
      2166.0   0.080794126   0.003758490
      2167.0   0.070079736   0.004203297
      2168.0   0.059820369   0.005806988
      2169.0   0.052933559   0.006209485
      2170.0   0.045603793   0.006571983
      2171.0   0.039418377   0.008054260
      2172.0   0.033386149   0.009411609
      2173.0   0.029044637   0.010338612
      2174.0   0.025225436   0.011318760
      2175.0   0.022710998   0.013076707
      2176.0   0.020973431   0.014773378
      2177.0   0.017532045   0.016274683
      2178.0   0.014695195   0.018448539
      2179.0   0.013700548   0.020754952
      2180.0   0.013176265   0.023262803
      2181.0   0.013161904   0.025608063
      2182.0   0.012282235   0.028578037
      2183.0   0.009125093   0.032753140
      2184.0   0.006911557   0.038799085
      2185.0   0.008252900   0.046713028
      2186.0   0.009197168   0.054125782
      2187.0   0.006804507   0.061659757
      2188.0   0.006296696   0.071644887
      2189.0   0.005142902   0.083435647
      2190.0   0.004222476   0.096874833
      2191.0   0.004644315   0.113073066
      2192.0   0.004543594   0.133009866
      2193.0   0.003202787   0.157468975
      2194.0   0.002673074   0.185267925
      2195.0   0.002495199   0.216223359
      2196.0   0.002299597   0.252070516
      2197.0   0.002092908   0.293201983
      2198.0   0.001952604   0.338755339
      2199.0   0.001863245   0.389120519
      2200.0   0.001692446   0.444450796
      2201.0   0.001519789   0.501194298
      2202.0   0.001404688   0.558614314
      2203.0   0.001327896   0.616205096
      2204.0   0.001182411   0.670575559
      2205.0   0.001125495   0.722016275
      2206.0   0.001107966   0.769127250
      2207.0   0.001080284   0.809744537
      2208.0   0.001011683   0.843444467
      2209.0   0.001015992   0.869845629
      2210.0   0.000955325   0.888311863
      2211.0   0.000859013   0.901384890
      2212.0   0.000785523   0.909578145
      2213.0   0.000739886   0.912716925
      2214.0   0.000685286   0.911777914
      2215.0   0.000651261   0.908512652
      2216.0   0.000609227   0.904004395
      2217.0   0.000544853   0.897725582
      2218.0   0.000451789   0.891535759
      2219.0   0.000411477   0.887108505
      2220.0   0.000424005   0.881896019
      2221.0   0.000465306   0.877268493
      2222.0   0.000513184   0.874061406
      2223.0   0.000531759   0.872319281
      2224.0   0.000481446   0.870754957
      2225.0   0.000425417   0.870263159
      2226.0   0.000349856   0.872272789
      2227.0   0.000320070   0.873943686
      2228.0   0.000330603   0.875161827
      2229.0   0.000323953   0.877650440
      2230.0   0.000286985   0.880758822
      2231.0   0.000284718   0.883533597
      2232.0   0.000269140   0.885997891
      2233.0   0.000242229   0.889613032
      2234.0   0.000223147   0.891896665
      2235.0   0.000254204   0.893867016
      2236.0   0.000284717   0.896205127
      2237.0   0.000263058   0.898080647
      2238.0   0.000233256   0.898958981
      2239.0   0.000195722   0.898913383
      2240.0   0.000151484   0.898767471
      2241.0   0.000134210   0.898585200
      2242.0   0.000143422   0.897342741
      2243.0   0.000183217   0.896504223
      2244.0   0.000214977   0.895003080
      2245.0   0.000205983   0.892983317
      2246.0   0.000203069   0.892161369
      2247.0   0.000210611   0.890008390
      2248.0   0.000172620   0.888064563
      2249.0   0.000135056   0.886230946
      2250.0   0.000137853   0.884912789
      2251.0   0.000137280   0.883503914
      2252.0   0.000127774   0.881926954
      2253.0   0.000114815   0.881791890
      2254.0   0.000121797   0.881599367
      2255.0   0.000138244   0.881269634
      2256.0   0.000118585   0.882149339
      2257.0   0.000083598   0.883657992
      2258.0   0.000073267   0.883766234
      2259.0   0.000084606   0.884372354
      2260.0   0.000087629   0.887159944
      2261.0   0.000097364   0.889212310
      2262.0   0.000103367   0.889840066
      2263.0   0.000113893   0.891891658
      2264.0   0.000137056   0.894601762
      2265.0   0.000130692   0.896190405
      2266.0   0.000119438   0.897364438
      2267.0   0.000109806   0.899083614
      2268.0   0.000098018   0.900512457
      2269.0   0.000073329   0.900557160
      2270.0   0.000061404   0.899961174
      2271.0   0.000038007   0.899934113
      2272.0   0.000015469   0.899060130
      2273.0   0.000037486   0.897948742
      2274.0   0.000071907   0.895749271
      2275.0   0.000073244   0.893340230
      2276.0   0.000091083   0.890947044
      2277.0   0.000173096   0.887931883
      2278.0   0.000171279   0.885095239
      2279.0   0.000109496   0.881723821
      2280.0   0.000084657   0.878620207
      2281.0   0.000059308   0.876136363
      2282.0   0.000000000   0.872175217
      2283.0   0.000001001   0.869047403
      2284.0   0.000057779   0.868040442
      2285.0   0.000069741   0.866982102
      2286.0   0.000059226   0.865577638
      2287.0   0.000074122   0.865240097
      2288.0   0.000086388   0.866304934
      2289.0   0.000039582   0.867038012
      2290.0   0.000032761   0.869555533
      2291.0   0.000072947   0.874090970
      2292.0   0.000056931   0.877083361
      2293.0   0.000025254   0.880517304
      2294.0   0.000069733   0.884636700
      2295.0   0.000090007   0.887938082
      2296.0   0.000056504   0.889921844
      2297.0   0.000044428   0.889347434
      2298.0   0.000043595   0.886522293
      2299.0   0.000038023   0.880169928
      2300.0   0.000052547   0.869180679
      2301.0   0.000053994   0.852757931
      2302.0   0.000032663   0.830587566
      2303.0   0.000047564   0.803211093
      2304.0   0.000043870   0.769722462
      2305.0   0.000000000   0.730408251
      2306.0   0.000000000   0.686844647
      2307.0   0.000063023   0.639538527
      2308.0   0.000052887   0.590689659
      2309.0   0.000031695   0.539396048
      2310.0   0.000068400   0.487414747
      2311.0   0.000077122   0.436334610
      2312.0   0.000066740   0.387510836
      2313.0   0.000063413   0.341588736
      2314.0   0.000048499   0.298969120
      2315.0   0.000062320   0.259883642
      2316.0   0.000063719   0.224884257
      2317.0   0.000059660   0.194437161
      2318.0   0.000032162   0.166894376
      2319.0   0.000005693   0.142215803
      2320.0   0.000000000   0.121112496
      2321.0   0.000000000   0.102859698
      2322.0   0.000010897   0.087074101
      2323.0   0.000065410   0.073550150
      2324.0   0.000097878   0.062081512
      2325.0   0.000082380   0.051901855
      2326.0   0.000069649   0.043651052
      2327.0   0.000063083   0.036660556
      2328.0   0.000035800   0.030644458
      2329.0   0.000029987   0.025845511
      2330.0   0.000059036   0.021076664
      2331.0   0.000063675   0.016989794
      2332.0   0.000037829   0.014114289
      2333.0   0.000043972   0.012042599
      2334.0   0.000049136   0.010437943
      2335.0   0.000035064   0.008921322
      2336.0   0.000012860   0.007458534
      2337.0   0.000016887   0.005944487
      2338.0   0.000026037   0.004450699
      2339.0   0.000015752   0.003474032
      2340.0   0.000016280   0.003028781
      2341.0   0.000015997   0.002721739
      2342.0   0.000006778   0.002119005
      2343.0   0.000000000   0.001590299
      2344.0   0.000000388   0.001148080
      2345.0   0.000005229   0.000812288
      2346.0   0.000008736   0.000664972
      2347.0   0.000005957   0.000536327
      2348.0   0.000005732   0.000436712
      2349.0   0.000003637   0.000357239
      2350.0   0.000001000   0.000288942
      2351.0   0.000003658   0.000234529
      2352.0   0.000004150   0.000198921
      2353.0   0.000003542   0.000165868
      2354.0   0.000004531   0.000134646
      2355.0   0.000004630   0.000112331
      2356.0   0.000002117   0.000095247
      2357.0   0.000002390   0.000076986
      2358.0   0.000003009   0.000063022
      2359.0   0.000001445   0.000054812
      2360.0   0.000000694   0.000044763
      2361.0   0.000001247   0.000036253
      2362.0   0.000002417   0.000031413
      2363.0   0.000001475   0.000027932
      2364.0   0.000001383   0.000024720
      2365.0   0.000001379   0.000021918
      2366.0   0.000001171   0.000019485
      2367.0   0.000000510   0.000017126
      2368.0   0.000000670   0.000013251
      2369.0   0.000001633   0.000011558
      2370.0   0.000001638   0.000009726
      2371.0   0.000001453   0.000009200
      2372.0   0.000001120   0.000007020
      2373.0   0.000000876   0.000006293
      2374.0   0.000000775   0.000006106
      2375.0   0.000000584   0.000005039
      2376.0   0.000000567   0.000004325
      2377.0   0.000000885   0.000004061
      2378.0   0.000000923   0.000003230
      2379.0   0.000000330   0.000002355
      2380.0   0.000000458   0.000002041
      2381.0   0.000000363   0.000002160
      2382.0   0.000000251   0.000002179
      2383.0   0.000000469   0.000001542
      2384.0   0.000000563   0.000001325
      2385.0   0.000000481   0.000001271
      2386.0   0.000000473   0.000000868
      2387.0   0.000000524   0.000000921
      2388.0   0.000000307   0.000000771
      2389.0   0.000000183   0.000000768
      2390.0   0.000000113   0.000000568
      2391.0   0.000000059   0.000000423
      2392.0   0.000000057   0.000000351
      2393.0   0.000000000   0.000000377
      2394.0   0.000000073   0.000000316
      2395.0   0.000000079   0.000000444
      2396.0   0.000000037   0.000000352
      2397.0   0.000000070   0.000000351
      2398.0   0.000000179   0.000000300
      2399.0   0.000000132   0.000000218
      2400.0   0.000000112   0.000000199
      2401.0   0.000000156   0.000000168
      2402.0   0.000000181   0.000000152
      2403.0   0.000000113   0.000000142
      2404.0   0.000000145   0.000000119
      2405.0   0.000000241   0.000000133
      2406.0   0.000000136   0.000000048
      2407.0   0.000000052   0.000000007
      2408.0   0.000000043   0.000000016
      2409.0   0.000000034   0.000000026
      2410.0   0.000000081   0.000000056
      2411.0   0.000000127   0.000000104
      2412.0   0.000000111   0.000000082
      2413.0   0.000000133   0.000000101
      2414.0   0.000000145   0.000000085
      2415.0   0.000000088   0.000000062
      2416.0   0.000000149   0.000000100
      2417.0   0.000000120   0.000000062
      2418.0   0.000000033   0.000000011
      2419.0   0.000000074   0.000000015
      2420.0   0.000000087   0.000000013
      2421.0   0.000000093   0.000000015
      2422.0   0.000000107   0.000000024
      2423.0   0.000000061   0.000000016
      2424.0   0.000000084   0.000000038
      2425.0   0.000000069   0.000000031
      2426.0   0.000000061   0.000000029
      2427.0   0.000000068   0.000000028
      2428.0   0.000000033   0.000000013
      2429.0   0.000000028   0.000000009
      2430.0   0.000000129   0.000000036
      2431.0   0.000000084   0.000000020
      2432.0   0.000000084   0.000000020
      2433.0   0.000000000   0.000000000
      2434.0   0.000000074   0.000000012
      2435.0   0.000000125   0.000000022
      2436.0   0.000000039   0.000000006
      2437.0   0.000000106   0.000000015
      2438.0   0.000000029   0.000000003
      2439.0   0.000000033   0.000000002
      2440.0   0.000000063   0.000000000
      2441.0   0.000000046   0.000000000
      2442.0   0.000000196   0.000000006
      2443.0   0.000000179   0.000000012
      2444.0   0.000000000   0.000000000
      2445.0   0.000000000   0.000000000
      2446.0   0.000000042   0.000000006
      2447.0   0.000000232   0.000000035
      2448.0   0.000000103   0.000000014
      2449.0   0.000000218   0.000000016
      2450.0   0.000000000   0.000000000
      2451.0   0.000000113   0.000000000
      2452.0   0.000000021   0.000000000
      2453.0   0.000000069   0.000000000
      2454.0   0.000000000   0.000000000
      2455.0   0.000000367   0.000000001
      2456.0   0.000000000   0.000000000
      2457.0   0.000000000   0.000000000
      2458.0   0.000000000   0.000000000
      2459.0   0.000000014   0.000000000
      2460.0   0.000000351   0.000000005
      2461.0   0.000000736   0.000000043
      2462.0   0.000000349   0.000000033
      2463.0   0.000000000   0.000000000
      2464.0   0.000000000   0.000000000
      2465.0   0.000000161   0.000000003
      2466.0   0.000000397   0.000000002
      2467.0   0.000000155   0.000000001
      2468.0   0.000000000   0.000000000
      2469.0   0.000000000   0.000000000
      2470.0   0.000000712   0.000000010
      2471.0   0.000000941   0.000000022
      2472.0   0.000000620   0.000000018
      2473.0   0.000000000   0.000000000
      2474.0   0.000000000   0.000000000
      2475.0   0.000001307   0.000000029
      2476.0   0.000001226   0.000000015
      2477.0   0.000000000   0.000000001
      2478.0   0.000000000   0.000000000
      2479.0   0.000002555   0.000000003
      2480.0   0.000000556   0.000000000
      2481.0   0.000000000   0.000000000
      2482.0   0.000000206   0.000000002
      2483.0   0.000000000   0.000000000
      2484.0   0.000000000   0.000000000
      2485.0   0.000000470   0.000000002
      2486.0   0.000000000   0.000000000
      2487.0   0.000000000   0.000000000
      2488.0   0.000000000   0.000000000
      2489.0   0.000005548   0.000000014
      2490.0   0.000007023   0.000000010
      2491.0   0.000006634   0.000000010
      2492.0   0.000000000   0.000000000
      2493.0   0.000004640   0.000000010
      2494.0   0.000000000   0.000000000
      2495.0   0.000000000   0.000000000
      2496.0   0.000000344   0.000000000
      2497.0   0.000005480   0.000000000
      2498.0   0.000000000   0.000000000
      2499.0   0.000000000   0.000000000
      2500.0   0.000000000   0.000000000
      2501.0   0.000005392   0.000000002
      2502.0   0.000065595   0.000000025
      2503.0   0.000012983   0.000000004
      2504.0   0.000000000   0.000000000
      2505.0   0.000000000   0.000000000
      2506.0   0.000000000   0.000000000
      2507.0   0.000000000   0.000000000
      2508.0   0.000000000   0.000000000
      2509.0   0.000000000   0.000000000
      2510.0   0.000000000   0.000000000
      2511.0   0.000000000   0.000000000
      2512.0   0.000000000   0.000000000
      2513.0   0.000000000   0.000000000
      2514.0   0.000000000   0.000000000
      2515.0   0.000000000   0.000000000
      2516.0   0.000000000   0.000000000
      2517.0   0.000000000   0.000000000
      2518.0   0.000000000   0.000000000
      2519.0   0.000000000   0.000000000
      2520.0   0.000000000   0.000000000
      2521.0   0.000000000   0.000000000
      2522.0   0.000000000   0.000000000
      2523.0   0.000000000   0.000000000
      2524.0   0.000000000   0.000000000
      2525.0   0.000000000   0.000000000
      2526.0   0.000000000   0.000000000
      2527.0   0.000000000   0.000000000
      2528.0   0.000000000   0.000000000
      2529.0   0.000000000   0.000000000
      2530.0   0.000000000   0.000000000
      2531.0   0.000000000   0.000000000
      2532.0   0.000000000   0.000000000
      2533.0   0.000000000   0.000000000
      2534.0   0.000000000   0.000000000
      2535.0   0.000000000   0.000000000
      2536.0   0.000000000   0.000000000
      2537.0   0.000000000   0.000000000
      2538.0   0.000000000   0.000000000
      2539.0   0.000000000   0.000000000
      2540.0   0.000000000   0.000000000
      2541.0   0.000000000   0.000000000
      2542.0   0.000000000   0.000000000
      2543.0   0.000000000   0.000000000
      2544.0   0.000000000   0.000000000
      2545.0   0.000000000   0.000000000
      2546.0   0.000000000   0.000000000
      2547.0   0.000000000   0.000000000
      2548.0   0.000000000   0.000000000
      2549.0   0.000000000   0.000000000
      2550.0   0.000000000   0.000000000
      2551.0   0.000000000   0.000000000
      2552.0   0.000000000   0.000000000
      2553.0   0.000000000   0.000000000
      2554.0   0.000000000   0.000000000
      2555.0   0.000000000   0.000000000
      2556.0   0.000000000   0.000000000
      2557.0   0.000000000   0.000000000
      2558.0   0.000000000   0.000000000
      2559.0   0.000000000   0.000000000
      2560.0   0.000000000   0.000000000
      2561.0   0.000000000   0.000000000
      2562.0   0.000000000   0.000000000
      2563.0   0.000000000   0.000000000
      2564.0   0.000000000   0.000000000
      2565.0   0.000000000   0.000000000
      2566.0   0.000000000   0.000000000
      2567.0   0.000000000   0.000000000
      2568.0   0.000000000   0.000000000
      2569.0   0.000000000   0.000000000
      2570.0   0.000000000   0.000000000
      2571.0   0.000000000   0.000000000
      2572.0   0.000000000   0.000000000
      2573.0   0.000000000   0.000000000
      2574.0   0.000000000   0.000000000
      2575.0   0.000000000   0.000000000
      2576.0   0.000000000   0.000000000
      2577.0   0.000000000   0.000000000
      2578.0   0.000000000   0.000000000
      2579.0   0.000000000   0.000000000
      2580.0   0.000000000   0.000000000
      2581.0   0.000000000   0.000000000
      2582.0   0.000000000   0.000000000
      2583.0   0.000000000   0.000000000
      2584.0   0.000000000   0.000000000
      2585.0   0.000000000   0.000000000
      2586.0   0.000000000   0.000000000
      2587.0   0.000000000   0.000000000
      2588.0   0.000000000   0.000000000
      2589.0   0.000000000   0.000000000
      2590.0   0.000000000   0.000000000
      2591.0   0.000000000   0.000000000
      2592.0   0.000000000   0.000000000
      2593.0   0.000000000   0.000000000
      2594.0   0.000000000   0.000000000
      2595.0   0.000000000   0.000000000
      2596.0   0.000000000   0.000000000
      2597.0   0.000000000   0.000000000
      2598.0   0.000000000   0.000000000
      2599.0   0.000000000   0.000000000
      2600.0   0.000000000   0.000000000
      2601.0   0.000000000   0.000000000
      2602.0   0.000000000   0.000000000
      2603.0   0.000000000   0.000000000
      2604.0   0.000000000   0.000000000
      2605.0   0.000000000   0.000000000
      2606.0   0.000000000   0.000000000
      2607.0   0.000000000   0.000000000
      2608.0   0.000000000   0.000000000
      2609.0   0.000000000   0.000000000
      2610.0   0.000000000   0.000000000
      2611.0   0.000000000   0.000000000
      2612.0   0.000000000   0.000000000
      2613.0   0.000000000   0.000000000
      2614.0   0.000000000   0.000000000
      2615.0   0.000000000   0.000000000
      2616.0   0.000000000   0.000000000
      2617.0   0.000000000   0.000000000
      2618.0   0.000000000   0.000000000
      2619.0   0.000000000   0.000000000
      2620.0   0.000000000   0.000000000
      2621.0   0.000000000   0.000000000
      2622.0   0.000000000   0.000000000
      2623.0   0.000000000   0.000000000
      2624.0   0.000000000   0.000000000
      2625.0   0.000000000   0.000000000
      2626.0   0.000000000   0.000000000
      2627.0   0.000000000   0.000000000
      2628.0   0.000000000   0.000000000
      2629.0   0.000000000   0.000000000
      2630.0   0.000000000   0.000000000
      2631.0   0.000000000   0.000000000
      2632.0   0.000000000   0.000000000
      2633.0   0.000000000   0.000000000
      2634.0   0.000000000   0.000000000
      2635.0   0.000000000   0.000000000
      2636.0   0.000000000   0.000000000
      2637.0   0.000000000   0.000000000
      2638.0   0.000000000   0.000000000
      2639.0   0.000000000   0.000000000
      2640.0   0.000000000   0.000000000
      2641.0   0.000000000   0.000000000
      2642.0   0.000000000   0.000000000
      2643.0   0.000000000   0.000000000
      2644.0   0.000000000   0.000000000
      2645.0   0.000000000   0.000000000
      2646.0   0.000000000   0.000000000
      2647.0   0.000000000   0.000000000
      2648.0   0.000000000   0.000000000
      2649.0   0.000000000   0.000000000
      2650.0   0.000000000   0.000000000
      2651.0   0.000000000   0.000000000
      2652.0   0.000000000   0.000000000
      2653.0   0.000000000   0.000000000
      2654.0   0.000000000   0.000000000
      2655.0   0.000000000   0.000000000
      2656.0   0.000000000   0.000000000
      2657.0   0.000000000   0.000000000
      2658.0   0.000000000   0.000000000
      2659.0   0.000000000   0.000000000
      2660.0   0.000000000   0.000000000
      2661.0   0.000000000   0.000000000
      2662.0   0.000000000   0.000000000
      2663.0   0.000000000   0.000000000
      2664.0   0.000000000   0.000000000
      2665.0   0.000000000   0.000000000
      2666.0   0.000000000   0.000000000
      2667.0   0.000000000   0.000000000
      2668.0   0.000000000   0.000000000
      2669.0   0.000000000   0.000000000
      2670.0   0.000000000   0.000000000
      2671.0   0.000000000   0.000000000
      2672.0   0.000000000   0.000000000
      2673.0   0.000000000   0.000000000
      2674.0   0.000000000   0.000000000
      2675.0   0.000000000   0.000000000
      2676.0   0.000000000   0.000000000
      2677.0   0.000000000   0.000000000
      2678.0   0.000000000   0.000000000
      2679.0   0.000000000   0.000000000
      2680.0   0.000000000   0.000000000
      2681.0   0.000000000   0.000000000
      2682.0   0.000000000   0.000000000
      2683.0   0.000000000   0.000000000
      2684.0   0.000000000   0.000000000
      2685.0   0.000000000   0.000000000
      2686.0   0.000000000   0.000000000
      2687.0   0.000000000   0.000000000
      2688.0   0.000000000   0.000000000
      2689.0   0.000000000   0.000000000
      2690.0   0.000000000   0.000000000
      2691.0   0.000000000   0.000000000
      2692.0   0.000000000   0.000000000
      2693.0   0.000000000   0.000000000
      2694.0   0.000000000   0.000000000
      2695.0   0.000000000   0.000000000
      2696.0   0.000000000   0.000000000
      2697.0   0.000000000   0.000000000
      2698.0   0.000000000   0.000000000
      2699.0   0.000000000   0.000000000
      2700.0   0.000000000   0.000000000
