#                                                          
# SPHERE/IRDIS DB D_J23 filters transmission               
#                                                          
# Updated with final values on 2015-04-16 by Arthur Vigan  
# For any information, please contact <arthur.vigan@lam.fr>
#                                                          
# wavelength   D_J2          D_J3                          
#                                                          
      1968.0   0.000029546   0.000025425
      1969.0   0.000029264   0.000025292
      1970.0   0.000003338   0.000002897
      1971.0   0.000000000   0.000000000
      1972.0   0.000018274   0.000016006
      1973.0   0.000000000   0.000000000
      1974.0   0.000010887   0.000009613
      1975.0   0.000015453   0.000013699
      1976.0   0.000019931   0.000017739
      1977.0   0.000027572   0.000024661
      1978.0   0.000021052   0.000018919
      1979.0   0.000037814   0.000034111
      1980.0   0.000026541   0.000024014
      1981.0   0.000000000   0.000000000
      1982.0   0.000018078   0.000016483
      1983.0   0.000016406   0.000015004
      1984.0   0.000027190   0.000024949
      1985.0   0.000018048   0.000016623
      1986.0   0.000006372   0.000005891
      1987.0   0.000042430   0.000039368
      1988.0   0.000037134   0.000034564
      1989.0   0.000038816   0.000036230
      1990.0   0.000028612   0.000026783
      1991.0   0.000032794   0.000030804
      1992.0   0.000038780   0.000036525
      1993.0   0.000024967   0.000023563
      1994.0   0.000026107   0.000024701
      1995.0   0.000021403   0.000020310
      1996.0   0.000046496   0.000044218
      1997.0   0.000037290   0.000035538
      1998.0   0.000003439   0.000003285
      1999.0   0.000035840   0.000034324
      2000.0   0.000033388   0.000032027
      2001.0   0.000015899   0.000015274
      2002.0   0.000027104   0.000026102
      2003.0   0.000038256   0.000036916
      2004.0   0.000040965   0.000039590
      2005.0   0.000027656   0.000026768
      2006.0   0.000000000   0.000000000
      2007.0   0.000023144   0.000022474
      2008.0   0.000048972   0.000047627
      2009.0   0.000005738   0.000005588
      2010.0   0.000012295   0.000011986
      2011.0   0.000030346   0.000029615
      2012.0   0.000010050   0.000009821
      2013.0   0.000000000   0.000000000
      2014.0   0.000025294   0.000024777
      2015.0   0.000018408   0.000018046
      2016.0   0.000000000   0.000000000
      2017.0   0.000014216   0.000013966
      2018.0   0.000000000   0.000000000
      2019.0   0.000059668   0.000058732
      2020.0   0.000008622   0.000008496
      2021.0   0.000026202   0.000025831
      2022.0   0.000013573   0.000013387
      2023.0   0.000012083   0.000011930
      2024.0   0.000002744   0.000002711
      2025.0   0.000000000   0.000000000
      2026.0   0.000052299   0.000051785
      2027.0   0.000000000   0.000000000
      2028.0   0.000005708   0.000005657
      2029.0   0.000000000   0.000000000
      2030.0   0.000020592   0.000020428
      2031.0   0.000007385   0.000007331
      2032.0   0.000001718   0.000001706
      2033.0   0.000011163   0.000011099
      2034.0   0.000000000   0.000000000
      2035.0   0.000012798   0.000012730
      2036.0   0.000010720   0.000010666
      2037.0   0.000011945   0.000011896
      2038.0   0.000014767   0.000014716
      2039.0   0.000007044   0.000007022
      2040.0   0.000000000   0.000000000
      2041.0   0.000012513   0.000012486
      2042.0   0.000005863   0.000005851
      2043.0   0.000000000   0.000000000
      2044.0   0.000029689   0.000029655
      2045.0   0.000000000   0.000000000
      2046.0   0.000005640   0.000005643
      2047.0   0.000006766   0.000006774
      2048.0   0.000024782   0.000024831
      2049.0   0.000020061   0.000020097
      2050.0   0.000029316   0.000029370
      2051.0   0.000000000   0.000000000
      2052.0   0.000001984   0.000001989
      2053.0   0.000019122   0.000019187
      2054.0   0.000011967   0.000012012
      2055.0   0.000005434   0.000005457
      2056.0   0.000007038   0.000007067
      2057.0   0.000017366   0.000017438
      2058.0   0.000002444   0.000002455
      2059.0   0.000000000   0.000000000
      2060.0   0.000007291   0.000007330
      2061.0   0.000037229   0.000037416
      2062.0   0.000034240   0.000034417
      2063.0   0.000000000   0.000000000
      2064.0   0.000035701   0.000035900
      2065.0   0.000003567   0.000003588
      2066.0   0.000000000   0.000000000
      2067.0   0.000018437   0.000018547
      2068.0   0.000031845   0.000032029
      2069.0   0.000000000   0.000000000
      2070.0   0.000000000   0.000000000
      2071.0   0.000014416   0.000014494
      2072.0   0.000039832   0.000040025
      2073.0   0.000012958   0.000013025
      2074.0   0.000006714   0.000006751
      2075.0   0.000038325   0.000038505
      2076.0   0.000000000   0.000000000
      2077.0   0.000000000   0.000000000
      2078.0   0.000061960   0.000062206
      2079.0   0.000055197   0.000055393
      2080.0   0.000041514   0.000041684
      2081.0   0.000021328   0.000021386
      2082.0   0.000042137   0.000042236
      2083.0   0.000026782   0.000026827
      2084.0   0.000027785   0.000027827
      2085.0   0.000035352   0.000035375
      2086.0   0.000037396   0.000037394
      2087.0   0.000060884   0.000060848
      2088.0   0.000068331   0.000068246
      2089.0   0.000062606   0.000062464
      2090.0   0.000042104   0.000041980
      2091.0   0.000104377   0.000104028
      2092.0   0.000090068   0.000089674
      2093.0   0.000066996   0.000066677
      2094.0   0.000129190   0.000128438
      2095.0   0.000108129   0.000107431
      2096.0   0.000089096   0.000088427
      2097.0   0.000091442   0.000090700
      2098.0   0.000132212   0.000131102
      2099.0   0.000167500   0.000165801
      2100.0   0.000151566   0.000149845
      2101.0   0.000175773   0.000173730
      2102.0   0.000175496   0.000173257
      2103.0   0.000127025   0.000125293
      2104.0   0.000195326   0.000192461
      2105.0   0.000219811   0.000216478
      2106.0   0.000189292   0.000186227
      2107.0   0.000170799   0.000167796
      2108.0   0.000227257   0.000223061
      2109.0   0.000225277   0.000220972
      2110.0   0.000203202   0.000199176
      2111.0   0.000192412   0.000188363
      2112.0   0.000207082   0.000202306
      2113.0   0.000270407   0.000264084
      2114.0   0.000222137   0.000216872
      2115.0   0.000221995   0.000216657
      2116.0   0.000143068   0.000139366
      2117.0   0.000193688   0.000188524
      2118.0   0.000181054   0.000176188
      2119.0   0.000192766   0.000187409
      2120.0   0.000221218   0.000215059
      2121.0   0.000198913   0.000193083
      2122.0   0.000150415   0.000145914
      2123.0   0.000165823   0.000160740
      2124.0   0.000188054   0.000182063
      2125.0   0.000189060   0.000183116
      2126.0   0.000144589   0.000139869
      2127.0   0.000130455   0.000126131
      2128.0   0.000139407   0.000134795
      2129.0   0.000148224   0.000143152
      2130.0   0.000096322   0.000093046
      2131.0   0.000122834   0.000118556
      2132.0   0.000175728   0.000169501
      2133.0   0.000134470   0.000129686
      2134.0   0.000126796   0.000122327
      2135.0   0.000101404   0.000097922
      2136.0   0.000149767   0.000144543
      2137.0   0.000138990   0.000134141
      2138.0   0.000093178   0.000089886
      2139.0   0.000118283   0.000114163
      2140.0   0.000134416   0.000129909
      2141.0   0.000136023   0.000131430
      2142.0   0.000116013   0.000112089
      2143.0   0.000109289   0.000105667
      2144.0   0.000138043   0.000133490
      2145.0   0.000116500   0.000112773
      2146.0   0.000035045   0.000033975
      2147.0   0.000100262   0.000097248
      2148.0   0.000143218   0.000139142
      2149.0   0.000164794   0.000160266
      2150.0   0.000111694   0.000108683
      2151.0   0.000112982   0.000110027
      2152.0   0.000118396   0.000115573
      2153.0   0.000116345   0.000113748
      2154.0   0.000111187   0.000108811
      2155.0   0.000080437   0.000078872
      2156.0   0.000104346   0.000102497
      2157.0   0.000172809   0.000170084
      2158.0   0.000187778   0.000185106
      2159.0   0.000184051   0.000181860
      2160.0   0.000180153   0.000178451
      2161.0   0.000177817   0.000176537
      2162.0   0.000195316   0.000194252
      2163.0   0.000188023   0.000187489
      2164.0   0.000164525   0.000164554
      2165.0   0.000187894   0.000188387
      2166.0   0.000238784   0.000240233
      2167.0   0.000235007   0.000236978
      2168.0   0.000192224   0.000194432
      2169.0   0.000209969   0.000213001
      2170.0   0.000293889   0.000299293
      2171.0   0.000253927   0.000259346
      2172.0   0.000276639   0.000283539
      2173.0   0.000286914   0.000295120
      2174.0   0.000319398   0.000329492
      2175.0   0.000372879   0.000385868
      2176.0   0.000413299   0.000429356
      2177.0   0.000394635   0.000411871
      2178.0   0.000423657   0.000443851
      2179.0   0.000481803   0.000506807
      2180.0   0.000488330   0.000515643
      2181.0   0.000458110   0.000485575
      2182.0   0.000520347   0.000554227
      2183.0   0.000562306   0.000601069
      2184.0   0.000577887   0.000620136
      2185.0   0.000640827   0.000690992
      2186.0   0.000660761   0.000715690
      2187.0   0.000656606   0.000713572
      2188.0   0.000718252   0.000784325
      2189.0   0.000767372   0.000842205
      2190.0   0.000718033   0.000791377
      2191.0   0.000719116   0.000795974
      2192.0   0.000809957   0.000900703
      2193.0   0.000806234   0.000900498
      2194.0   0.000793459   0.000890050
      2195.0   0.000846848   0.000953810
      2196.0   0.000810162   0.000916053
      2197.0   0.000764721   0.000869326
      2198.0   0.000810612   0.000926070
      2199.0   0.000853638   0.000980176
      2200.0   0.000820748   0.000945887
      2201.0   0.000767395   0.000888237
      2202.0   0.000753774   0.000877011
      2203.0   0.000740186   0.000865966
      2204.0   0.000655487   0.000769598
      2205.0   0.000660462   0.000778632
      2206.0   0.000715397   0.000846996
      2207.0   0.000668974   0.000795584
      2208.0   0.000597365   0.000713735
      2209.0   0.000597631   0.000717257
      2210.0   0.000572407   0.000690147
      2211.0   0.000526002   0.000637129
      2212.0   0.000499564   0.000607966
      2213.0   0.000516560   0.000631284
      2214.0   0.000480525   0.000589339
      2215.0   0.000403777   0.000496936
      2216.0   0.000402099   0.000496998
      2217.0   0.000431503   0.000535603
      2218.0   0.000421798   0.000525900
      2219.0   0.000372124   0.000465897
      2220.0   0.000308236   0.000387045
      2221.0   0.000310552   0.000391492
      2222.0   0.000321010   0.000406299
      2223.0   0.000299594   0.000380376
      2224.0   0.000289412   0.000368624
      2225.0   0.000260196   0.000332623
      2226.0   0.000249775   0.000320768
      2227.0   0.000258918   0.000333642
      2228.0   0.000263730   0.000340791
      2229.0   0.000264381   0.000342885
      2230.0   0.000222132   0.000288887
      2231.0   0.000195558   0.000255033
      2232.0   0.000229497   0.000300171
      2233.0   0.000215607   0.000282831
      2234.0   0.000195886   0.000257843
      2235.0   0.000229549   0.000302907
      2236.0   0.000202037   0.000267240
      2237.0   0.000146234   0.000193979
      2238.0   0.000187088   0.000248923
      2239.0   0.000165871   0.000221207
      2240.0   0.000184424   0.000246510
      2241.0   0.000235725   0.000315766
      2242.0   0.000197468   0.000265185
      2243.0   0.000175024   0.000235454
      2244.0   0.000141877   0.000191213
      2245.0   0.000147675   0.000199485
      2246.0   0.000180843   0.000244598
      2247.0   0.000161367   0.000218490
      2248.0   0.000133197   0.000180647
      2249.0   0.000156409   0.000212480
      2250.0   0.000173892   0.000236560
      2251.0   0.000163275   0.000222448
      2252.0   0.000172474   0.000235366
      2253.0   0.000148395   0.000202818
      2254.0   0.000137457   0.000188032
      2255.0   0.000141964   0.000194353
      2256.0   0.000145890   0.000199825
      2257.0   0.000150581   0.000206253
      2258.0   0.000113763   0.000155873
      2259.0   0.000124628   0.000170910
      2260.0   0.000169510   0.000232506
      2261.0   0.000152987   0.000209727
      2262.0   0.000201756   0.000276628
      2263.0   0.000172889   0.000237192
      2264.0   0.000143650   0.000197078
      2265.0   0.000191559   0.000262642
      2266.0   0.000134923   0.000184804
      2267.0   0.000127122   0.000174045
      2268.0   0.000144427   0.000197544
      2269.0   0.000120726   0.000164884
      2270.0   0.000134437   0.000183439
      2271.0   0.000133067   0.000181434
      2272.0   0.000162817   0.000221710
      2273.0   0.000131945   0.000179405
      2274.0   0.000121960   0.000165618
      2275.0   0.000174623   0.000236801
      2276.0   0.000124791   0.000168853
      2277.0   0.000154077   0.000207904
      2278.0   0.000175205   0.000235791
      2279.0   0.000100855   0.000135375
      2280.0   0.000151702   0.000203185
      2281.0   0.000162374   0.000217046
      2282.0   0.000158961   0.000211799
      2283.0   0.000198011   0.000262830
      2284.0   0.000145460   0.000192418
      2285.0   0.000120046   0.000158419
      2286.0   0.000073185   0.000096307
      2287.0   0.000178658   0.000234248
      2288.0   0.000134655   0.000175860
      2289.0   0.000129722   0.000168635
      2290.0   0.000165525   0.000214256
      2291.0   0.000198422   0.000255812
      2292.0   0.000195648   0.000250984
      2293.0   0.000202545   0.000258641
      2294.0   0.000125655   0.000159646
      2295.0   0.000124379   0.000157145
      2296.0   0.000125842   0.000158109
      2297.0   0.000242351   0.000303004
      2298.0   0.000200865   0.000249830
      2299.0   0.000086209   0.000106597
      2300.0   0.000120967   0.000148659
      2301.0   0.000116281   0.000142071
      2302.0   0.000223150   0.000270914
      2303.0   0.000176777   0.000213184
      2304.0   0.000128234   0.000153635
      2305.0   0.000164192   0.000195421
      2306.0   0.000098654   0.000116700
      2307.0   0.000099963   0.000117509
      2308.0   0.000213109   0.000248762
      2309.0   0.000174174   0.000201818
      2310.0   0.000154403   0.000177654
      2311.0   0.000152564   0.000174304
      2312.0   0.000136985   0.000155386
      2313.0   0.000083419   0.000093885
      2314.0   0.000223836   0.000250084
      2315.0   0.000166449   0.000184720
      2316.0   0.000153050   0.000168507
      2317.0   0.000142908   0.000156094
      2318.0   0.000103230   0.000111917
      2319.0   0.000073757   0.000079304
      2320.0   0.000219452   0.000234274
      2321.0   0.000167719   0.000177754
      2322.0   0.000115678   0.000121667
      2323.0   0.000149880   0.000156465
      2324.0   0.000166898   0.000172964
      2325.0   0.000215337   0.000221650
      2326.0   0.000091946   0.000093930
      2327.0   0.000162931   0.000165210
      2328.0   0.000113118   0.000113843
      2329.0   0.000060550   0.000060489
      2330.0   0.000197014   0.000195508
      2331.0   0.000214490   0.000211409
      2332.0   0.000132497   0.000129801
      2333.0   0.000126135   0.000122693
      2334.0   0.000147928   0.000142906
      2335.0   0.000187690   0.000180257
      2336.0   0.000196555   0.000187736
      2337.0   0.000132949   0.000126279
      2338.0   0.000146865   0.000138655
      2339.0   0.000237551   0.000222997
      2340.0   0.000211879   0.000197881
      2341.0   0.000075967   0.000070656
      2342.0   0.000188542   0.000174443
      2343.0   0.000137378   0.000126578
      2344.0   0.000197980   0.000181581
      2345.0   0.000135950   0.000124248
      2346.0   0.000136365   0.000124260
      2347.0   0.000173971   0.000158085
      2348.0   0.000209361   0.000189531
      2349.0   0.000142713   0.000128890
      2350.0   0.000230811   0.000208197
      2351.0   0.000163301   0.000147086
      2352.0   0.000149778   0.000134808
      2353.0   0.000172052   0.000154649
      2354.0   0.000177571   0.000159411
      2355.0   0.000113967   0.000102255
      2356.0   0.000158369   0.000142150
      2357.0   0.000238795   0.000214654
      2358.0   0.000158551   0.000142651
      2359.0   0.000129792   0.000116791
      2360.0   0.000271106   0.000244355
      2361.0   0.000151850   0.000137133
      2362.0   0.000145300   0.000131508
      2363.0   0.000156092   0.000141716
      2364.0   0.000105279   0.000095807
      2365.0   0.000186597   0.000170372
      2366.0   0.000094190   0.000086409
      2367.0   0.000105923   0.000097411
      2368.0   0.000140430   0.000129639
      2369.0   0.000243652   0.000226092
      2370.0   0.000174568   0.000162828
      2371.0   0.000127413   0.000119411
      2372.0   0.000098929   0.000093208
      2373.0   0.000139432   0.000132168
      2374.0   0.000140402   0.000133869
      2375.0   0.000033365   0.000032027
      2376.0   0.000162542   0.000156967
      2377.0   0.000135153   0.000131450
      2378.0   0.000131192   0.000128563
      2379.0   0.000084179   0.000083186
      2380.0   0.000107146   0.000106625
      2381.0   0.000084033   0.000084283
      2382.0   0.000069907   0.000070816
      2383.0   0.000072898   0.000074384
      2384.0   0.000110125   0.000113388
      2385.0   0.000120284   0.000124895
      2386.0   0.000085809   0.000090003
      2387.0   0.000062860   0.000066440
      2388.0   0.000040984   0.000043725
      2389.0   0.000080324   0.000086668
      2390.0   0.000086264   0.000093952
      2391.0   0.000100896   0.000111095
      2392.0   0.000047511   0.000052777
      2393.0   0.000134834   0.000150940
      2394.0   0.000061129   0.000069253
      2395.0   0.000115667   0.000132394
      2396.0   0.000023379   0.000027077
      2397.0   0.000017367   0.000020321
      2398.0   0.000039192   0.000046369
      2399.0   0.000066921   0.000080185
      2400.0   0.000002500   0.000003020
      2401.0   0.000062234   0.000076063
      2402.0   0.000066747   0.000082441
      2403.0   0.000058118   0.000072545
      2404.0   0.000008404   0.000010627
      2405.0   0.000031211   0.000039990
      2406.0   0.000053028   0.000068688
      2407.0   0.000079646   0.000104359
      2408.0   0.000036284   0.000048019
      2409.0   0.000032008   0.000042892
      2410.0   0.000000000   0.000000000
      2411.0   0.000065081   0.000089563
      2412.0   0.000024205   0.000033624
      2413.0   0.000047617   0.000066978
      2414.0   0.000007958   0.000011338
      2415.0   0.000036783   0.000053051
      2416.0   0.000079435   0.000115943
      2417.0   0.000000000   0.000000000
      2418.0   0.000028907   0.000043131
      2419.0   0.000006497   0.000009800
      2420.0   0.000034961   0.000053502
      2421.0   0.000027780   0.000043162
      2422.0   0.000043350   0.000068215
      2423.0   0.000018230   0.000028983
      2424.0   0.000000000   0.000000000
      2425.0   0.000025623   0.000041768
      2426.0   0.000000000   0.000000000
      2427.0   0.000018969   0.000031745
      2428.0   0.000025976   0.000043969
      2429.0   0.000002963   0.000005066
      2430.0   0.000013503   0.000023422
      2431.0   0.000000000   0.000000000
      2432.0   0.000019226   0.000034088
      2433.0   0.000001615   0.000002905
      2434.0   0.000047725   0.000086972
      2435.0   0.000015040   0.000027766
      2436.0   0.000000000   0.000000000
      2437.0   0.000000000   0.000000000
      2438.0   0.000022379   0.000042779
      2439.0   0.000064437   0.000124836
      2440.0   0.000039686   0.000077604
      2441.0   0.000029482   0.000058390
      2442.0   0.000000000   0.000000000
      2443.0   0.000038200   0.000077826
      2444.0   0.000011877   0.000024371
      2445.0   0.000040795   0.000084615
      2446.0   0.000000000   0.000000000
      2447.0   0.000000000   0.000000000
      2448.0   0.000002238   0.000004815
      2449.0   0.000023911   0.000051789
      2450.0   0.000041431   0.000091323
      2451.0   0.000004028   0.000008988
      2452.0   0.000000000   0.000000000
      2453.0   0.000014389   0.000032775
      2454.0   0.000000000   0.000000000
      2455.0   0.000000000   0.000000000
      2456.0   0.000034500   0.000081253
      2457.0   0.000046397   0.000110305
      2458.0   0.000007457   0.000017920
      2459.0   0.000000000   0.000000000
      2460.0   0.000007715   0.000018952
      2461.0   0.000046694   0.000115833
      2462.0   0.000021116   0.000052863
      2463.0   0.000000771   0.000001949
      2464.0   0.000038051   0.000097480
      2465.0   0.000016117   0.000041635
      2466.0   0.000000000   0.000000000
      2467.0   0.000007989   0.000021020
      2468.0   0.000009761   0.000025937
      2469.0   0.000006524   0.000017491
      2470.0   0.000000000   0.000000000
      2471.0   0.000006533   0.000017819
      2472.0   0.000000000   0.000000000
      2473.0   0.000000000   0.000000000
      2474.0   0.000020734   0.000057807
      2475.0   0.000000000   0.000000000
      2476.0   0.000014708   0.000041630
      2477.0   0.000007005   0.000019964
      2478.0   0.000000000   0.000000000
      2479.0   0.000012889   0.000037113
      2480.0   0.000000000   0.000000000
      2481.0   0.000000000   0.000000000
      2482.0   0.000018523   0.000054354
      2483.0   0.000013743   0.000040504
      2484.0   0.000000000   0.000000000
      2485.0   0.000016063   0.000047830
      2486.0   0.000009183   0.000027412
      2487.0   0.000044327   0.000132864
      2488.0   0.000028870   0.000086923
      2489.0   0.000009327   0.000028100
      2490.0   0.000000000   0.000000000
      2491.0   0.000015828   0.000047914
      2492.0   0.000020892   0.000063410
      2493.0   0.000055628   0.000168746
      2494.0   0.000010934   0.000033212
      2495.0   0.000001431   0.000004345
      2496.0   0.000000000   0.000000000
      2497.0   0.000012148   0.000036849
      2498.0   0.000000000   0.000000000
      2499.0   0.000019886   0.000060339
      2500.0   0.000003346   0.000010140
      2501.0   0.000000000   0.000000000
      2502.0   0.000009120   0.000027390
      2503.0   0.000000000   0.000000000
      2504.0   0.000000000   0.000000000
      2505.0   0.000013549   0.000040261
      2506.0   0.000068456   0.000202767
      2507.0   0.000015637   0.000046204
      2508.0   0.000000000   0.000000000
      2509.0   0.000000000   0.000000000
      2510.0   0.000002130   0.000006164
      2511.0   0.000024162   0.000069517
      2512.0   0.000000000   0.000000000
      2513.0   0.000000000   0.000000000
      2514.0   0.000004147   0.000011618
      2515.0   0.000021894   0.000060943
      2516.0   0.000000000   0.000000000
      2517.0   0.000000000   0.000000000
      2518.0   0.000024717   0.000066865
      2519.0   0.000072508   0.000193895
      2520.0   0.000000000   0.000000000
      2521.0   0.000000000   0.000000000
      2522.0   0.000000000   0.000000000
      2523.0   0.000030073   0.000077086
      2524.0   0.000037644   0.000095377
      2525.0   0.000000000   0.000000000
      2526.0   0.000000000   0.000000000
      2527.0   0.000000000   0.000000000
      2528.0   0.000019259   0.000046040
      2529.0   0.000000000   0.000000000
      2530.0   0.000000000   0.000000000
      2531.0   0.000000000   0.000000000
      2532.0   0.000010485   0.000023585
      2533.0   0.000046488   0.000102844
      2534.0   0.000018779   0.000040889
      2535.0   0.000002098   0.000004491
      2536.0   0.000000000   0.000000000
      2537.0   0.000042269   0.000087644
      2538.0   0.000076558   0.000156189
      2539.0   0.000004606   0.000009239
      2540.0   0.000000000   0.000000000
      2541.0   0.000000000   0.000000000
      2542.0   0.000000000   0.000000000
      2543.0   0.000028672   0.000053423
      2544.0   0.000049422   0.000090027
      2545.0   0.000046022   0.000082057
      2546.0   0.000000000   0.000000000
      2547.0   0.000000000   0.000000000
      2548.0   0.000000000   0.000000000
      2549.0   0.000000000   0.000000000
      2550.0   0.000000000   0.000000000
      2551.0   0.000031126   0.000049344
      2552.0   0.000006625   0.000010345
      2553.0   0.000020653   0.000031756
      2554.0   0.000053756   0.000081208
      2555.0   0.000040043   0.000059560
      2556.0   0.000016243   0.000023778
      2557.0   0.000005349   0.000007675
      2558.0   0.000000000   0.000000000
      2559.0   0.000000000   0.000000000
      2560.0   0.000058638   0.000078710
      2561.0   0.000000106   0.000000140
      2562.0   0.000017103   0.000021961
      2563.0   0.000040098   0.000050280
      2564.0   0.000000000   0.000000000
      2565.0   0.000000000   0.000000000
      2566.0   0.000003457   0.000004037
      2567.0   0.000000000   0.000000000
      2568.0   0.000054119   0.000060400
      2569.0   0.000034747   0.000037986
      2570.0   0.000010205   0.000010957
      2571.0   0.000000000   0.000000000
      2572.0   0.000000000   0.000000000
      2573.0   0.000012398   0.000012585
      2574.0   0.000029592   0.000029472
      2575.0   0.000017063   0.000016671
      2576.0   0.000095117   0.000091316
      2577.0   0.000097508   0.000092046
      2578.0   0.000000000   0.000000000
      2579.0   0.000000000   0.000000000
      2580.0   0.000057877   0.000051501
      2581.0   0.000000000   0.000000000
      2582.0   0.000000000   0.000000000
      2583.0   0.000002330   0.000001947
      2584.0   0.000036939   0.000030237
      2585.0   0.000070153   0.000056172
      2586.0   0.000041970   0.000032819
      2587.0   0.000001297   0.000000991
      2588.0   0.000085472   0.000063897
      2589.0   0.000000000   0.000000000
      2590.0   0.000100350   0.000072327
      2591.0   0.000123664   0.000087290
      2592.0   0.000150419   0.000103706
      2593.0   0.000000000   0.000000000
      2594.0   0.000000000   0.000000000
      2595.0   0.000000000   0.000000000
      2596.0   0.000000000   0.000000000
      2597.0   0.000073640   0.000046157
      2598.0   0.000207718   0.000127796
      2599.0   0.000123549   0.000074626
      2600.0   0.000000000   0.000000000
      2601.0   0.000000000   0.000000000
      2602.0   0.000000000   0.000000000
      2603.0   0.000000000   0.000000000
      2604.0   0.000140687   0.000078167
      2605.0   0.000000000   0.000000000
      2606.0   0.000144281   0.000077506
      2607.0   0.000052668   0.000027819
      2608.0   0.000159764   0.000082967
      2609.0   0.000032490   0.000016596
      2610.0   0.000000000   0.000000000
      2611.0   0.000033851   0.000016646
      2612.0   0.000000000   0.000000000
      2613.0   0.000004349   0.000002079
      2614.0   0.000035980   0.000016971
      2615.0   0.000000000   0.000000000
      2616.0   0.000155878   0.000071489
      2617.0   0.000000000   0.000000000
      2618.0   0.000000000   0.000000000
      2619.0   0.000000000   0.000000000
      2620.0   0.000074357   0.000032492
      2621.0   0.000000000   0.000000000
      2622.0   0.000051058   0.000021752
      2623.0   0.000263118   0.000110528
      2624.0   0.000091073   0.000037732
      2625.0   0.000000000   0.000000000
      2626.0   0.000000000   0.000000000
      2627.0   0.000000000   0.000000000
      2628.0   0.000268759   0.000106689
      2629.0   0.000098523   0.000038656
      2630.0   0.000065730   0.000025542
      2631.0   0.000000000   0.000000000
      2632.0   0.000122728   0.000046831
      2633.0   0.000000000   0.000000000
      2634.0   0.000042686   0.000015987
      2635.0   0.000136428   0.000050773
      2636.0   0.000103716   0.000038244
      2637.0   0.000000000   0.000000000
      2638.0   0.000000000   0.000000000
      2639.0   0.000313011   0.000113888
      2640.0   0.000143338   0.000052010
      2641.0   0.000114970   0.000041529
      2642.0   0.000000000   0.000000000
      2643.0   0.000000000   0.000000000
      2644.0   0.000003072   0.000001093
      2645.0   0.000000000   0.000000000
      2646.0   0.000211692   0.000074682
      2647.0   0.000360271   0.000126539
      2648.0   0.000000000   0.000000000
      2649.0   0.000000000   0.000000000
      2650.0   0.000033448   0.000011611
      2651.0   0.000096926   0.000033538
      2652.0   0.000000000   0.000000000
      2653.0   0.000000000   0.000000000
      2654.0   0.000246917   0.000084581
      2655.0   0.000295425   0.000100993
      2656.0   0.000000000   0.000000000
      2657.0   0.000000000   0.000000000
      2658.0   0.000118700   0.000040352
      2659.0   0.000000000   0.000000000
      2660.0   0.000189910   0.000064441
      2661.0   0.000149230   0.000050769
      2662.0   0.000000000   0.000000000
      2663.0   0.000000000   0.000000000
      2664.0   0.000060762   0.000020767
      2665.0   0.000048278   0.000016642
      2666.0   0.000000000   0.000000000
      2667.0   0.031418338   0.010796724
      2668.0   0.000000000   0.000000000
      2669.0   0.000024160   0.000008220
      2670.0   0.000008781   0.000002990
      2671.0   0.013158411   0.004494376
      2672.0   0.000000000   0.000000000
      2673.0   0.000000388   0.000000136
      2674.0   0.004178311   0.001473401
      2675.0   0.000000000   0.000000000
      2676.0   0.006320828   0.002192830
      2677.0   0.006281780   0.002187242
      2678.0   0.006299902   0.002233966
      2679.0   0.006280487   0.002221229
      2680.0   0.006262468   0.002206286
      2681.0   0.006235454   0.002219571
      2682.0   0.006199804   0.002180577
      2683.0   0.006160329   0.002156224
      2684.0   0.006166450   0.002162626
      2685.0   0.006137208   0.002160111
      2686.0   0.006121869   0.002241694
      2687.0   0.006053613   0.002215778
      2688.0   0.006005413   0.002232421
      2689.0   0.006008438   0.002271546
      2690.0   0.006016551   0.002190172
      2691.0   0.005971367   0.002204801
      2692.0   0.006014015   0.002244699
      2693.0   0.005997750   0.002207046
      2694.0   0.006007311   0.002224796
      2695.0   0.005923972   0.002037716
      2696.0   0.005965705   0.001824530
      2697.0   0.006080327   0.001624185
      2698.0   0.005965839   0.001370352
      2699.0   0.006139919   0.001188124
      2700.0   0.006396767   0.001013801
